regulator_id,regulator_name,target_id,target_name,effect,evidence
b3067,RpoD,b2287,nuoB,activation,0
b3067,RpoD,b2288,nuoA,activation,0
b3067,RpoD,b2297,pta,activation,0
b3067,RpoD,b2306,hisP,activation,0
b3067,RpoD,b2307,hisM,activation,0
b3067,RpoD,b2308,hisQ,activation,0
b3067,RpoD,b2309,hisJ,activation,0
b3067,RpoD,b2311,ubiX,activation,0
b3067,RpoD,b2312,purF,activation,0
b3067,RpoD,b2313,cvpA,activation,0
b3067,RpoD,b2316,accD,activation,0
b3067,RpoD,b2323,fabB,activation,0
b3067,RpoD,b2340,sixA,activation,0
b3067,RpoD,b2341,fadJ,activation,0
b3067,RpoD,b2342,fadI,activation,0
b3067,RpoD,b2349,intS,activation,0
b3067,RpoD,b2364,dsdC,activation,0
b3067,RpoD,b2365,dsdX,activation,0
b3067,RpoD,b2366,dsdA,activation,0
b3067,RpoD,b2369,evgA,activation,0
b3067,RpoD,b2370,evgS,activation,0
b3067,RpoD,b2371,yfdE,activation,0
b3067,RpoD,b2372,yfdV,activation,0
b3067,RpoD,b2373,oxc,activation,0
b3067,RpoD,b2374,frc,activation,0
b3067,RpoD,b2375,yfdX,activation,0
b3067,RpoD,b2379,alaC,activation,0
b3067,RpoD,b2388,glk,activation,0
b3067,RpoD,b2392,mntH,activation,0
b3067,RpoD,b2393,nupC,activation,0
b3067,RpoD,b2400,gltX,activation,0
b3067,RpoD,b2405,xapR,activation,0
b3067,RpoD,b2406,xapB,activation,0
b3067,RpoD,b2407,xapA,activation,0
b3067,RpoD,b2414,cysK,activation,0
b3067,RpoD,b2415,ptsH,activation,0
b3067,RpoD,b2416,ptsI,activation,0
b3067,RpoD,b2417,crr,activation,0
b3067,RpoD,b2421,cysM,activation,0
b3067,RpoD,b2422,cysA,activation,0
b3067,RpoD,b2423,cysW,activation,0
b3067,RpoD,b2424,cysU,activation,0
b3067,RpoD,b2425,cysP,activation,0
b3067,RpoD,b2427,murR,activation,0
b3067,RpoD,b2428,murQ,activation,0
b3067,RpoD,b2429,murP,activation,0
b3067,RpoD,b2435,amiA,activation,0
b3067,RpoD,b2436,hemF,activation,0
b3067,RpoD,b2470,acrD,activation,0
b3067,RpoD,b2471,yffB,activation,0
b3067,RpoD,b2472,dapE,activation,0
b3067,RpoD,b2476,purC,activation,0
b3067,RpoD,b2477,bamC,activation,0
b3067,RpoD,b2478,dapA,activation,0
b3067,RpoD,b2479,gcvR,activation,0
b3067,RpoD,b2480,bcp,activation,0
b3067,RpoD,b2497,uraA,activation,0
b3067,RpoD,b2498,upp,activation,0
b3067,RpoD,b2499,purM,activation,0
b3067,RpoD,b2500,purN,activation,0
b3067,RpoD,b2504,yfgG,,
b3067,RpoD,b2507,guaA,activation,0
b3067,RpoD,b2508,guaB,activation,0
b3067,RpoD,b2509,xseA,activation,0
b3067,RpoD,b2514,hisS,activation,0
b3067,RpoD,b2524,iscX,activation,0
b3067,RpoD,b2525,fdx,activation,0
b3067,RpoD,b2526,hscA,activation,0
b3067,RpoD,b2527,hscB,activation,0
b3067,RpoD,b2528,iscA,activation,0
b3067,RpoD,b2529,iscU,activation,0
b3067,RpoD,b2530,iscS,activation,0
b3067,RpoD,b2531,iscR,activation,0
b3067,RpoD,b2535,csiE,activation,0
b3067,RpoD,b2551,glyA,activation,0
b3067,RpoD,b2553,glnB,activation,0
b3067,RpoD,b2556,glrK,activation,0
b3067,RpoD,b2557,purL,activation,0
b3067,RpoD,b2558,mltF,activation,0
b3067,RpoD,b2563,acpS,activation,0
b3067,RpoD,b2564,pdxJ,activation,0
b3067,RpoD,b2565,recO,activation,0
b3067,RpoD,b2566,era,activation,0
b3067,RpoD,b2567,rnc,activation,0
b3067,RpoD,b2570,rseC,activation,0
b3067,RpoD,b2571,rseB,activation,0
b3067,RpoD,b2572,rseA,activation,0
b3067,RpoD,b2573,rpoE,activation,0
b3067,RpoD,b2574,nadB,activation,0
b3067,RpoD,b2579,grcA,activation,0
b3067,RpoD,b2582,trxC,activation,0
b3067,RpoD,b2584,patZ,activation,0
b3067,RpoD,b2585,pssA,activation,0
b3067,RpoD,b2592,clpB,activation,0
b3067,RpoD,b2599,pheA,activation,0
b3067,RpoD,b2600,tyrA,activation,0
b3067,RpoD,b2601,aroF,activation,0
b3067,RpoD,b2603,yfiR,activation,0
b3067,RpoD,b2604,dgcN,activation,0
b3067,RpoD,b2605,yfiB,activation,0
b3067,RpoD,b2606,rplS,activation,0
b3067,RpoD,b2607,trmD,activation,0
b3067,RpoD,b2608,rimM,activation,0
b3067,RpoD,b2609,rpsP,activation,0
b3067,RpoD,b2616,recN,activation,0
b3067,RpoD,b2630,rnlA,activation,0
b3067,RpoD,b2631,rnlB,activation,0
b3067,RpoD,b2661,gabD,activation,0
b3067,RpoD,b2662,gabT,activation,0
b3067,RpoD,b2663,gabP,activation,0
b3067,RpoD,b2669,stpA,activation,0
b3067,RpoD,b2670,alaE,activation,0
b3067,RpoD,b2673,nrdH,activation,0
b3067,RpoD,b2674,nrdI,activation,0
b3067,RpoD,b2675,nrdE,activation,0
b3067,RpoD,b2676,nrdF,activation,0
b3067,RpoD,b2677,proV,activation,0
b3067,RpoD,b2678,proW,activation,0
b3067,RpoD,b2679,proX,activation,0
b3067,RpoD,b2684,mprA,activation,0
b3067,RpoD,b2685,emrA,activation,0
b3067,RpoD,b2686,emrB,activation,0
b3067,RpoD,b2696,csrA,activation,0
b3067,RpoD,b2698,recX,activation,0
b3067,RpoD,b2699,recA,activation,0
b3067,RpoD,b2702,srlA,activation,0
b3067,RpoD,b2703,srlE,activation,0
b3067,RpoD,b2704,srlB,activation,0
b3067,RpoD,b2705,srlD,activation,0
b3067,RpoD,b2706,gutM,activation,0
b3067,RpoD,b2707,srlR,activation,0
b3067,RpoD,b2708,gutQ,activation,0
b3067,RpoD,b2712,hypF,activation,0
b3067,RpoD,b2715,ascF,activation,0
b3067,RpoD,b2716,ascB,activation,0
b3067,RpoD,b2741,rpoS,activation,0
b3067,RpoD,b2742,nlpD,activation,0
b3067,RpoD,b2743,pcm,activation,0
b3067,RpoD,b2744,umpG,activation,0
b3067,RpoD,b2750,cysC,activation,0
b3067,RpoD,b2751,cysN,activation,0
b3067,RpoD,b2752,cysD,activation,0
b3067,RpoD,b2754,cas2,activation,0
b3067,RpoD,b2755,cas1,activation,0
b3067,RpoD,b2756,casE,activation,0
b3067,RpoD,b2757,casD,activation,0
b3067,RpoD,b2758,casC,activation,0
b3067,RpoD,b2759,casB,activation,0
b3067,RpoD,b2760,casA,activation,0
b3067,RpoD,b2761,cas3,,
b3067,RpoD,b2762,cysH,activation,0
b3067,RpoD,b2763,cysI,activation,0
b3067,RpoD,b2764,cysJ,activation,0
b3067,RpoD,b2779,eno,activation,0
b3067,RpoD,b2782,mazF,activation,0
b3067,RpoD,b2783,mazE,activation,0
b3067,RpoD,b2784,relA,activation,0
b3067,RpoD,b2799,fucO,activation,0
b3067,RpoD,b2800,fucA,activation,0
b3067,RpoD,b2801,fucP,activation,0
b3067,RpoD,b2802,fucI,activation,0
b3067,RpoD,b2803,fucK,activation,0
b3067,RpoD,b2804,fucU,activation,0
b3067,RpoD,b2805,fucR,activation,0
b3067,RpoD,b2808,gcvA,activation,0
b3067,RpoD,b2818,argA,activation,0
b3067,RpoD,b2819,recD,activation,0
b3067,RpoD,b2820,recB,activation,0
b3067,RpoD,b2821,ptrA,activation,0
b3067,RpoD,b2822,recC,activation,0
b3067,RpoD,b2827,thyA,activation,0
b3067,RpoD,b2828,lgt,activation,0
b3067,RpoD,b2837,galR,activation,0
b3067,RpoD,b2838,lysA,activation,0
b3067,RpoD,b2839,lysR,activation,0
b3067,RpoD,b2840,ygeA,activation,0
b3067,RpoD,b2841,araE,activation,0
b3067,RpoD,b2852,ygeH,activation,0
b3067,RpoD,b2879,ssnA,activation,0
b3067,RpoD,b2892,recJ,activation,0
b3067,RpoD,b2893,dsbC,activation,0
b3067,RpoD,b2894,xerD,activation,0
b3067,RpoD,b2895,fldB,activation,0
b3067,RpoD,b2903,gcvP,activation,0
b3067,RpoD,b2904,gcvH,activation,0
b3067,RpoD,b2905,gcvT,activation,0
b3067,RpoD,b2906,ubiI,activation,0
b3067,RpoD,b2907,ubiH,activation,0
b3067,RpoD,b2908,pepP,activation,0
b3067,RpoD,b2909,ygfB,activation,0
b3067,RpoD,b2912,fau,activation,0
b3067,RpoD,b2913,serA,activation,0
b3067,RpoD,b2923,argO,activation,0
b3067,RpoD,b2925,fbaA,activation,0
b3067,RpoD,b2926,pgk,activation,0
b3067,RpoD,b2927,epd,activation,0
b3067,RpoD,b2936,loiP,activation,0
b3067,RpoD,b2937,speB,activation,0
b3067,RpoD,b2938,speA,activation,0
b3067,RpoD,b2942,metK,activation,0
b3067,RpoD,b2943,galP,activation,0
b3067,RpoD,b2957,ansB,activation,0
b3067,RpoD,b2964,nupG,activation,0
b3067,RpoD,b2975,glcA,activation,0
b3067,RpoD,b2976,glcB,activation,0
b3067,RpoD,b2977,glcG,activation,0
b3067,RpoD,b2979,glcD,activation,0
b3067,RpoD,b2980,glcC,activation,0
b3067,RpoD,b2987,pitB,activation,0
b3067,RpoD,b2990,hybG,activation,0
b3067,RpoD,b2991,hybF,activation,0
b3067,RpoD,b2992,hybE,activation,0
b3067,RpoD,b2993,hybD,activation,0
b3067,RpoD,b2994,hybC,activation,0
b3067,RpoD,b2995,hybB,activation,0
b3067,RpoD,b2996,hybA,activation,0
b3067,RpoD,b2997,hybO,activation,0
b3067,RpoD,b3005,exbD,activation,0
b3067,RpoD,b3006,exbB,activation,0
b3067,RpoD,b3008,metC,activation,0
b3067,RpoD,b3011,yqhD,activation,0
b3067,RpoD,b3012,dkgA,activation,0
b3067,RpoD,b3021,mqsA,activation,0
b3067,RpoD,b3022,mqsR,activation,0
b3067,RpoD,b3025,qseB,activation,0
b3067,RpoD,b3026,qseC,activation,0
b3067,RpoD,b3061,ttdA,activation,0
b3067,RpoD,b3062,ttdB,activation,0
b3067,RpoD,b3063,ttdT,activation,0
b3067,RpoD,b3065,rpsU,activation,0
b3067,RpoD,b3066,dnaG,activation,0
b3067,RpoD,b3067,rpoD,activation,0
b3067,RpoD,b3070,nfeF,activation,0
b3067,RpoD,b3076,ebgA,activation,0
b3067,RpoD,b3077,ebgC,activation,0
b3067,RpoD,b3082,higA,activation,0
b3067,RpoD,b3083,higB,activation,0
b3067,RpoD,b3091,uxaA,activation,0
b3067,RpoD,b3092,uxaC,activation,0
b3067,RpoD,b3094,exuR,activation,0
b3067,RpoD,b3095,yqjA,activation,0
b3067,RpoD,b3096,mzrA,activation,0
b3067,RpoD,b3124,garK,activation,0
b3067,RpoD,b3125,garR,activation,0
b3067,RpoD,b3126,garL,activation,0
b3067,RpoD,b3127,garP,activation,0
b3067,RpoD,b3129,prlF,activation,0
b3067,RpoD,b3130,yhaV,activation,0
b3067,RpoD,b3131,agaR,activation,0
b3067,RpoD,b3132,kbaZ,activation,0
b3067,RpoD,b3133,agaV,activation,0
b3067,RpoD,b3134,agaW,activation,0
b3067,RpoD,b3135,agaA,activation,0
b3067,RpoD,b3136,agaS,activation,0
b3067,RpoD,b3137,kbaY,activation,0
b3067,RpoD,b3138,agaB,activation,0
b3067,RpoD,b3139,agaC,activation,0
b3067,RpoD,b3140,agaD,activation,0
b3067,RpoD,b3141,agaI,activation,0
b3067,RpoD,b3161,mtr,activation,0
b3067,RpoD,b3162,deaD,activation,0
b3067,RpoD,b3164,pnp,activation,0
b3067,RpoD,b3165,rpsO,activation,0
b3067,RpoD,b3166,truB,activation,0
b3067,RpoD,b3167,rbfA,activation,0
b3067,RpoD,b3168,infB,activation,0
b3067,RpoD,b3169,nusA,activation,0
b3067,RpoD,b3170,rimP,activation,0
b3067,RpoD,b3172,argG,activation,0
b3067,RpoD,b3175,secG,activation,0
b3067,RpoD,b3178,ftsH,activation,0
b3067,RpoD,b3179,rlmE,activation,0
b3067,RpoD,b3181,greA,activation,0
b3067,RpoD,b3183,obgE,activation,0
b3067,RpoD,b3184,yhbE,activation,0
b3067,RpoD,b3185,rpmA,activation,0
b3067,RpoD,b3186,rplU,activation,0
b3067,RpoD,b3196,yrbG,activation,0
b3067,RpoD,b3197,kdsD,activation,0
b3067,RpoD,b3198,kdsC,activation,0
b3067,RpoD,b3199,lptC,activation,0
b3067,RpoD,b3200,lptA,activation,0
b3067,RpoD,b3201,lptB,activation,0
b3067,RpoD,b3202,rpoN,activation,0
b3067,RpoD,b3203,hpf,activation,0
b3067,RpoD,b3204,ptsN,activation,0
b3067,RpoD,b3205,rapZ,activation,0
b3067,RpoD,b3206,npr,activation,0
b3067,RpoD,b3212,gltB,activation,0
b3067,RpoD,b3213,gltD,activation,0
b3067,RpoD,b3214,gltF,activation,0
b3067,RpoD,b3221,yhcH,activation,0
b3067,RpoD,b3222,nanK,activation,0
b3067,RpoD,b3223,nanE,activation,0
b3067,RpoD,b3224,nanT,activation,0
b3067,RpoD,b3225,nanA,activation,0
b3067,RpoD,b3227,dcuD,activation,0
b3067,RpoD,b3230,rpsI,activation,0
b3067,RpoD,b3231,rplM,activation,0
b3067,RpoD,b3234,degQ,activation,0
b3067,RpoD,b3235,degS,activation,0
b3067,RpoD,b3236,mdh,activation,0
b3067,RpoD,b3237,argR,activation,0
b3067,RpoD,b3249,mreD,activation,0
b3067,RpoD,b3250,mreC,activation,0
b3067,RpoD,b3251,mreB,activation,0
b3067,RpoD,b3255,accB,activation,0
b3067,RpoD,b3256,accC,activation,0
b3067,RpoD,b3257,yhdT,activation,0
b3067,RpoD,b3258,panF,activation,0
b3067,RpoD,b3259,prmA,activation,0
b3067,RpoD,b3260,dusB,activation,0
b3067,RpoD,b3261,fis,activation,0
b3067,RpoD,b3265,acrE,activation,0
b3067,RpoD,b3266,acrF,activation,0
b3067,RpoD,b3287,def,activation,0
b3067,RpoD,b3288,fmt,activation,0
b3067,RpoD,b3294,rplQ,activation,0
b3067,RpoD,b3295,rpoA,activation,0
b3067,RpoD,b3296,rpsD,activation,0
b3067,RpoD,b3297,rpsK,activation,0
b3067,RpoD,b3298,rpsM,activation,0
b3067,RpoD,b3311,rpsQ,activation,0
b3067,RpoD,b3312,rpmC,activation,0
b3067,RpoD,b3313,rplP,activation,0
b3067,RpoD,b3314,rpsC,activation,0
b3067,RpoD,b3315,rplV,activation,0
b3067,RpoD,b3316,rpsS,activation,0
b3067,RpoD,b3317,rplB,activation,0
b3067,RpoD,b3318,rplW,activation,0
b3067,RpoD,b3319,rplD,activation,0
b3067,RpoD,b3320,rplC,activation,0
b3067,RpoD,b3321,rpsJ,activation,0
b3067,RpoD,b3322,gspB,activation,0
b3067,RpoD,b3323,gspA,activation,0
b3067,RpoD,b3324,gspC,activation,0
b3067,RpoD,b3325,gspD,activation,0
b3067,RpoD,b3326,gspE,activation,0
b3067,RpoD,b3327,gspF,activation,0
b3067,RpoD,b3328,gspG,activation,0
b3067,RpoD,b3329,gspH,activation,0
b3067,RpoD,b3330,gspI,activation,0
b3067,RpoD,b3331,gspJ,activation,0
b3067,RpoD,b3332,gspK,activation,0
b3067,RpoD,b3333,gspL,activation,0
b3067,RpoD,b3334,gspM,activation,0
b3067,RpoD,b3335,gspO,activation,0
b3067,RpoD,b3338,chiA,activation,0
b3067,RpoD,b3339,tufA,activation,0
b3067,RpoD,b3356,yhfA,activation,0
b3067,RpoD,b3357,crp,activation,0
b3067,RpoD,b3359,argD,activation,0
b3067,RpoD,b3360,pabA,activation,0
b3067,RpoD,b3363,ppiA,activation,0
b3067,RpoD,b3365,nirB,activation,0
b3067,RpoD,b3366,nirD,activation,0
b3067,RpoD,b3367,nirC,activation,0
b3067,RpoD,b3368,cysG,activation,0
b3067,RpoD,b3375,frlR,activation,0
b3067,RpoD,b3384,trpS,activation,0
b3067,RpoD,b3385,gph,activation,0
b3067,RpoD,b3386,rpe,activation,0
b3067,RpoD,b3387,dam,activation,0
b3067,RpoD,b3388,damX,activation,0
b3067,RpoD,b3389,aroB,activation,0
b3067,RpoD,b3390,aroK,activation,0
b3067,RpoD,b3403,pck,activation,0
b3067,RpoD,b3404,envZ,activation,0
b3067,RpoD,b3405,ompR,activation,0
b3067,RpoD,b3408,feoA,activation,0
b3067,RpoD,b3409,feoB,activation,0
b3067,RpoD,b3410,feoC,activation,0
b3067,RpoD,b3413,yhgH,activation,0
b3067,RpoD,b3414,nfuA,activation,0
b3067,RpoD,b3415,gntT,activation,0
b3067,RpoD,b3416,malQ,activation,0
b3067,RpoD,b3417,malP,activation,0
b3067,RpoD,b3418,malT,activation,0
b3067,RpoD,b3426,glpD,activation,0
b3067,RpoD,b3428,glgP,activation,0
b3067,RpoD,b3429,glgA,activation,0
b3067,RpoD,b3430,glgC,activation,0
b3067,RpoD,b3431,glgX,activation,0
b3067,RpoD,b3432,glgB,activation,0
b3067,RpoD,b3437,gntK,activation,0
b3067,RpoD,b3438,gntR,activation,0
b3067,RpoD,b3441,yhhY,activation,0
b3067,RpoD,b3449,ugpQ,activation,0
b3067,RpoD,b3450,ugpC,activation,0
b3067,RpoD,b3451,ugpE,activation,0
b3067,RpoD,b3452,ugpA,activation,0
b3067,RpoD,b3453,ugpB,activation,0
b3067,RpoD,b3454,livF,activation,0
b3067,RpoD,b3455,livG,activation,0
b3067,RpoD,b3456,livM,activation,0
b3067,RpoD,b3457,livH,activation,0
b3067,RpoD,b3458,livK,activation,0
b3067,RpoD,b3460,livJ,activation,0
b3067,RpoD,b3461,rpoH,activation,0
b3067,RpoD,b3469,zntA,activation,0
b3067,RpoD,b3495,uspA,activation,0
b3067,RpoD,b3500,gor,activation,0
b3067,RpoD,b3501,arsR,activation,0
b3067,RpoD,b3502,arsB,activation,0
b3067,RpoD,b3503,arsC,activation,0
b3067,RpoD,b3506,slp,activation,0
b3067,RpoD,b3507,dctR,activation,0
b3067,RpoD,b3508,yhiD,activation,0
b3067,RpoD,b3509,hdeB,activation,0
b3067,RpoD,b3510,hdeA,activation,0
b3067,RpoD,b3511,hdeD,activation,0
b3067,RpoD,b3512,gadE,activation,0
b3067,RpoD,b3513,mdtE,activation,0
b3067,RpoD,b3514,mdtF,activation,0
b3067,RpoD,b3516,gadX,activation,0
b3067,RpoD,b3517,gadA,activation,0
b3067,RpoD,b3518,ccp,activation,0
b3067,RpoD,b3528,dctA,activation,0
b3067,RpoD,b3531,bcsZ,activation,0
b3067,RpoD,b3532,bcsB,activation,0
b3067,RpoD,b3535,yhjR,activation,0
b3067,RpoD,b3536,bcsE,activation,0
b3067,RpoD,b3537,bcsF,activation,0
b3067,RpoD,b3538,bcsG,activation,0
b3067,RpoD,b3540,dppF,activation,0
b3067,RpoD,b3541,dppD,activation,0
b3067,RpoD,b3542,dppC,activation,0
b3067,RpoD,b3543,dppB,activation,0
b3067,RpoD,b3544,dppA,activation,0
b3067,RpoD,b3546,eptB,activation,0
b3067,RpoD,b3547,yhjX,activation,0
b3067,RpoD,b3556,cspA,activation,0
b3067,RpoD,b3559,glyS,activation,0
b3067,RpoD,b3560,glyQ,activation,0
b3067,RpoD,b3571,malS,activation,0
,RpoD,b3574,plaR,,
b3067,RpoD,b3574,yiaJ,activation,0
b3067,RpoD,b3575,yiaK,activation,0
b3067,RpoD,b3576,yiaL,activation,0
b3067,RpoD,b3577,yiaM,activation,0
b3067,RpoD,b3578,yiaN,activation,0
b3067,RpoD,b3579,yiaO,activation,0
b3067,RpoD,b3580,lyxK,activation,0
b3067,RpoD,b3581,sgbH,activation,0
b3067,RpoD,b3582,sgbU,activation,0
b3067,RpoD,b3583,sgbE,activation,0
b3067,RpoD,b3599,mtlA,activation,0
b3067,RpoD,b3600,mtlD,activation,0
b3067,RpoD,b3601,mtlR,activation,0
b3067,RpoD,b3603,lldP,activation,0
b3067,RpoD,b3604,lldR,activation,0
b3067,RpoD,b3605,lldD,activation,0
b3067,RpoD,b3608,gpsA,activation,0
b3067,RpoD,b3609,secB,activation,0
b3067,RpoD,b3610,grxC,activation,0
b3067,RpoD,b3611,yibN,activation,0
b3067,RpoD,b3615,waaH,activation,0
b3067,RpoD,b3616,tdh,activation,0
b3067,RpoD,b3617,kbl,activation,0
b3067,RpoD,b3619,rfaD,activation,0
b3067,RpoD,b3620,waaF,activation,0
b3067,RpoD,b3621,waaC,activation,0
b3067,RpoD,b3622,waaL,activation,0
b3067,RpoD,b3623,waaU,activation,0
b3067,RpoD,b3624,waaZ,activation,0
b3067,RpoD,b3625,waaY,activation,0
b3067,RpoD,b3626,waaJ,activation,0
b3067,RpoD,b3627,waaO,activation,0
b3067,RpoD,b3628,waaB,activation,0
b3067,RpoD,b3629,waaS,activation,0
b3067,RpoD,b3630,waaP,activation,0
b3067,RpoD,b3631,waaG,activation,0
b3067,RpoD,b3632,waaQ,activation,0
b3067,RpoD,b3633,waaA,activation,0
b3067,RpoD,b3634,coaD,activation,0
b3067,RpoD,b3640,dut,activation,0
b3067,RpoD,b3641,slmA,activation,0
b3067,RpoD,b3648,gmk,activation,0
b3067,RpoD,b3649,rpoZ,activation,0
b3067,RpoD,b3650,spoT,activation,0
b3067,RpoD,b3651,trmH,activation,0
b3067,RpoD,b3652,recG,activation,0
b3067,RpoD,b3665,adeD,activation,0
b3067,RpoD,b3666,uhpT,activation,0
b3067,RpoD,b3670,ilvN,activation,0
b3067,RpoD,b3671,ilvB,activation,0
b3067,RpoD,b3691,dgoT,activation,0
b3067,RpoD,b3693,dgoK,activation,0
b3067,RpoD,b3699,gyrB,activation,0
b3067,RpoD,b3700,recF,activation,0
b3067,RpoD,b3701,dnaN,activation,0
b3067,RpoD,b3702,dnaA,activation,0
b3067,RpoD,b3708,tnaA,activation,0
b3067,RpoD,b3709,tnaB,activation,0
b3067,RpoD,b3724,phoU,activation,0
b3067,RpoD,b3725,pstB,activation,0
b3067,RpoD,b3726,pstA,activation,0
b3067,RpoD,b3727,pstC,activation,0
b3067,RpoD,b3728,pstS,activation,0
b3067,RpoD,b3729,glmS,activation,0
b3067,RpoD,b3730,glmU,activation,0
b3067,RpoD,b3731,atpC,activation,0
b3067,RpoD,b3732,atpD,activation,0
b3067,RpoD,b3733,atpG,activation,0
b3067,RpoD,b3734,atpA,activation,0
b3067,RpoD,b3735,atpH,activation,0
b3067,RpoD,b3736,atpF,activation,0
b3067,RpoD,b3737,atpE,activation,0
b3067,RpoD,b3738,atpB,activation,0
b3067,RpoD,b3739,atpI,activation,0
b3067,RpoD,b3740,rsmG,activation,0
b3067,RpoD,b3741,mnmG,activation,0
b3067,RpoD,b3742,mioC,activation,0
b3067,RpoD,b3743,asnC,activation,0
b3067,RpoD,b3744,asnA,activation,0
b3067,RpoD,b3748,rbsD,activation,0
b3067,RpoD,b3749,rbsA,activation,0
b3067,RpoD,b3750,rbsC,activation,0
b3067,RpoD,b3751,rbsB,activation,0
b3067,RpoD,b3752,rbsK,activation,0
b3067,RpoD,b3753,rbsR,activation,0
b3067,RpoD,b3769,ilvM,activation,0
b3067,RpoD,b3770,ilvE,activation,0
b3067,RpoD,b3771,ilvD,activation,0
b3067,RpoD,b3772,ilvA,activation,0
b3067,RpoD,b3773,ilvY,activation,0
b3067,RpoD,b3774,ilvC,activation,0
b3067,RpoD,b3778,rep,activation,0
b3067,RpoD,b3781,trxA,activation,0
b3067,RpoD,b3784,rfe,activation,0
b3067,RpoD,b3785,wzzE,activation,0
b3067,RpoD,b3786,wecB,activation,0
b3067,RpoD,b3787,wecC,activation,0
b3067,RpoD,b3788,rffG,activation,0
b3067,RpoD,b3789,rffH,activation,0
b3067,RpoD,b3790,rffC,activation,0
b3067,RpoD,b3791,wecE,activation,0
b3067,RpoD,b3792,wzxE,activation,0
b3067,RpoD,b3793,wzyE,activation,0
b3067,RpoD,b3794,rffM,activation,0
b3067,RpoD,b3806,cyaA,activation,0
b3067,RpoD,b3809,dapF,activation,0
b3067,RpoD,b3810,yigA,activation,0
b3067,RpoD,b3811,xerC,activation,0
b3067,RpoD,b3812,yigB,activation,0
b3067,RpoD,b3813,uvrD,activation,0
b3067,RpoD,b3816,corA,activation,0
b3067,RpoD,b3821,pldA,activation,0
b3067,RpoD,b3822,recQ,activation,0
b3067,RpoD,b3830,ysgA,activation,0
b3067,RpoD,b3831,udp,activation,0
b3067,RpoD,b3836,tatA,activation,0
b3067,RpoD,b3838,tatB,activation,0
b3067,RpoD,b3839,tatC,activation,0
b3067,RpoD,b3845,fadA,activation,0
b3067,RpoD,b3846,fadB,activation,0
b3067,RpoD,b3859,srkA,activation,0
b3067,RpoD,b3860,dsbA,activation,0
b3067,RpoD,b3866,yihI,activation,0
b3067,RpoD,b3867,hemN,activation,0
b3067,RpoD,b3868,glnG,activation,0
b3067,RpoD,b3869,glnL,activation,0
b3067,RpoD,b3870,glnA,activation,0
b3067,RpoD,b3880,yihS,activation,0
b3067,RpoD,b3881,yihT,activation,0
b3067,RpoD,b3882,yihU,activation,0
b3067,RpoD,b3883,yihV,activation,0
b3067,RpoD,b3884,csqR,activation,0
b3067,RpoD,b3902,rhaD,activation,0
b3067,RpoD,b3903,rhaA,activation,0
b3067,RpoD,b3904,rhaB,activation,0
b3067,RpoD,b3905,rhaS,activation,0
b3067,RpoD,b3906,rhaR,activation,0
b3067,RpoD,b3907,rhaT,activation,0
b3067,RpoD,b3908,sodA,activation,0
b3067,RpoD,b3911,cpxA,activation,0
b3067,RpoD,b3912,cpxR,activation,0
b3067,RpoD,b3916,pfkA,activation,0
b3067,RpoD,b3919,tpiA,activation,0
b3067,RpoD,b3924,fpr,activation,0
b3067,RpoD,b3925,glpX,activation,0
b3067,RpoD,b3926,glpK,activation,0
b3067,RpoD,b3927,glpF,activation,0
b3067,RpoD,b3929,rraA,activation,0
b3067,RpoD,b3930,menA,activation,0
b3067,RpoD,b3934,cytR,activation,0
b3067,RpoD,b3938,metJ,activation,0
b3067,RpoD,b3939,metB,activation,0
b3067,RpoD,b3940,metL,activation,0
b3067,RpoD,b3941,metF,activation,0
b3067,RpoD,b3942,katG,activation,0
b3067,RpoD,b3957,argE,activation,0
b3067,RpoD,b3958,argC,activation,0
b3067,RpoD,b3959,argB,activation,0
b3067,RpoD,b3960,argH,activation,0
b3067,RpoD,b3961,oxyR,activation,0
b3067,RpoD,b3966,btuB,activation,0
b3067,RpoD,b3967,murI,activation,0
b3067,RpoD,b3980,tufB,activation,0
b3067,RpoD,b3995,rsd,activation,0
b3067,RpoD,b4005,purD,activation,0
b3067,RpoD,b4006,purH,activation,0
b3067,RpoD,b4013,metA,activation,0
b3067,RpoD,b4014,aceB,activation,0
b3067,RpoD,b4015,aceA,activation,0
b3067,RpoD,b4016,aceK,activation,0
b3067,RpoD,b4019,metH,activation,0
b3067,RpoD,b4024,lysC,activation,0
b3067,RpoD,b4025,pgi,activation,0
b3067,RpoD,b4026,yjbE,activation,0
b3067,RpoD,b4027,yjbF,activation,0
b3067,RpoD,b4028,yjbG,activation,0
b3067,RpoD,b4029,yjbH,activation,0
b3067,RpoD,b4030,psiE,activation,0
b3067,RpoD,b4031,xylE,activation,0
b3067,RpoD,b4032,malG,activation,0
b3067,RpoD,b4033,malF,activation,0
b3067,RpoD,b4034,malE,activation,0
b3067,RpoD,b4035,malK,activation,0
b3067,RpoD,b4036,lamB,activation,0
b3067,RpoD,b4037,malM,activation,0
b3067,RpoD,b4039,ubiC,activation,0
b3067,RpoD,b4040,ubiA,activation,0
b3067,RpoD,b4043,lexA,activation,0
b3067,RpoD,b4044,dinF,activation,0
b3067,RpoD,b4054,tyrB,activation,0
b3067,RpoD,b4058,uvrA,activation,0
b3067,RpoD,b4059,ssb,activation,0
b3067,RpoD,b4062,soxS,activation,0
b3067,RpoD,b4063,soxR,activation,0
b3067,RpoD,b4067,actP,activation,0
