MAN_Code,Topology_Class,Circuit,Motif_Size,Level_String,Num_Input_Nodes,Num_Middle_Nodes,Num_Output_Nodes,NDA_String,Num_Unique_NDAs,Team_String,Num_Unique_Teams,TF_String,Num_TFs,Count
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.7,2,23_2,2,TF_NonTF,1,7
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.15 : Intermodular,2,83_1,2,TF_NonTF,1,7
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.65 : Intermodular,2,74_1,2,TF_NonTF,1,7
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M35 : M35,2,2_1,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.19 : M37.19,2,2_1,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,15_2,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Basal machinery,2,21_4,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,14_3,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : Intermodular,2,29_3,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.1,2,6_1,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.11,2,5_6,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.11,2,7_4,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M37.52,2,23_3,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M57,2,23_1,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,Global regulator : M63,2,46_1,2,NonTF_NonTF,0,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,12_1,2,NonTF_NonTF,0,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.1 : Intermodular,2,1_5,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.11 : M37.11,2,1_6,2,NonTF_NonTF,0,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.17 : M37.17,2,45_5,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M37.4 : M37.4,2,64_1,2,TF_NonTF,1,6
010,Feed-Forward,010-N0,2,Middle_Output,0,1,1,M57 : M57,2,2_1,2,NonTF_NonTF,0,6
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.23 : Intermodular,2,1_2,2,TF_NonTF,1,5
010,Feed-Forward,010-N0,2,Input_Output,1,0,1,M37.34 : M37.34,2,3_9,2,NonTF_NonTF,0,5
